Client Id,age,job,own.house,dependents,marital,gender,work.exp,education,default,balance,housing,loan,credit.score,contact,credit.history,day,month,duration,campaign,pdays,previous,poutcome,Y
23412,29,technician,0,2,single,F,15,unknown,no,0,yes,no,88,cellular,very good,7,may,347,2,337,6,failure,1
23413,,admin.,0,3,married,F,13,secondary,no,368,yes,no,83,telephone,very good,7,may,430,2,367,2,failure,0
23414,36,blue-collar,0,3,married,F,15,unknown,no,441,yes,no,85,cellular,poor,7,may,100,4,358,1,failure,0
23415,43,management,1,2,married,M,18,tertiary,no,1429,yes,no,75,cellular,good,7,may,1030,1,169,3,success,1
23416,38,services,0,4,married,M,4,primary,no,0,yes,yes,86,cellular,critical,7,may,127,1,171,2,other,0
23417,36,management,0,1,single,F,12,tertiary,no,243,yes,no,94,cellular,good,7,may,160,2,360,3,failure,0
23418,,unknown,0,0,married,M,18,secondary,no,356,yes,yes,91,cellular,very good,7,may,1254,3,365,1,failure,0
23419,31,unknown,0,0,,F,15,secondary,no,0,yes,no,86,cellular,very good,7,may,895,2,295,2,failure,1
23420,45,blue-collar,1,1,married,F,11,secondary,no,54,yes,no,93,cellular,good,7,may,279,1,367,1,failure,0
23421,48,unknown,0,1,divorced,F,10,secondary,no,122,yes,no,55,telephone,poor,7,may,325,1,-1,0,unknown,0
23422,57,technician,0,4,married,F,4,secondary,no,1753,yes,no,,cellular,very good,7,may,539,1,-1,0,unknown,0
23423,,blue-collar,0,0,married,F,14,unknown,no,175,no,no,90,cellular,good,7,may,54,1,-1,0,unknown,0
23424,45,blue-collar,0,1,married,F,12,primary,no,956,yes,no,83,cellular,very good,7,may,643,1,-1,0,unknown,0
23425,26,blue-collar,1,1,single,M,11,secondary,no,311,yes,no,90,cellular,very good,7,may,798,2,-1,0,unknown,1
23426,24,management,1,2,single,F,13,tertiary,no,1085,no,yes,95,cellular,good,7,may,95,6,-1,0,unknown,0
23427,27,blue-collar,1,4,single,F,14,secondary,no,4,yes,no,90,cellular,very good,7,may,153,2,-1,0,unknown,0
23428,34,unemployed,1,4,divorced,M,14,tertiary,yes,530,yes,no,44,cellular,very good,7,may,57,1,-1,0,unknown,0
23429,,entrepreneur,0,1,married,M,14,secondary,no,-25,yes,no,,cellular,good,7,may,243,2,-1,0,unknown,0
23430,46,unknown,1,2,married,F,14,secondary,no,4646,yes,no,54,cellular,good,7,may,33,3,359,1,failure,0
23431,,self-employed,0,3,divorced,M,12,tertiary,no,1513,no,no,87,cellular,good,7,may,330,1,342,1,failure,0
23432,47,entrepreneur,1,1,,M,15,tertiary,no,77,yes,yes,93,cellular,poor,7,may,308,1,335,3,failure,0
23433,58,management,1,1,married,M,16,unknown,no,246,yes,no,94,cellular,good,7,may,245,2,288,2,failure,0
23434,43,unknown,1,4,married,F,13,unknown,no,703,yes,no,87,cellular,poor,7,may,96,3,301,1,failure,0
23435,28,admin.,1,4,single,F,14,secondary,no,697,yes,no,,cellular,good,7,may,404,2,-1,0,unknown,0
23436,52,management,1,3,married,M,15,tertiary,no,-1224,yes,no,88,cellular,good,7,may,253,4,-1,0,unknown,0
23437,36,admin.,0,4,,M,3,secondary,no,181,yes,no,94,cellular,very good,7,may,271,2,-1,0,unknown,0
23438,26,services,1,2,single,F,11,secondary,no,5533,yes,no,86,cellular,good,7,may,582,2,283,4,failure,0
23439,28,self-employed,1,0,single,M,14,tertiary,no,270,yes,no,65,cellular,very good,7,may,49,2,345,2,failure,0
23440,35,blue-collar,0,0,married,F,7,primary,no,1033,yes,no,70,cellular,critical,7,may,244,2,-1,0,unknown,0
23441,27,services,0,0,single,F,8,secondary,no,814,yes,no,85,cellular,critical,7,may,62,2,-1,0,unknown,0
23442,43,unknown,0,1,married,M,14,tertiary,no,0,yes,no,,cellular,good,7,may,240,3,293,5,failure,0
23443,28,technician,0,4,single,F,13,secondary,no,417,yes,yes,88,cellular,good,7,may,188,2,366,2,other,0
23444,37,unknown,1,4,married,M,11,tertiary,no,19,yes,no,78,cellular,critical,7,may,580,2,-1,0,unknown,0
23445,33,unknown,0,2,divorced,F,12,secondary,no,2,yes,no,88,cellular,very good,7,may,600,2,330,17,failure,0
23446,56,technician,1,1,married,F,5,unknown,no,264,yes,yes,82,cellular,very good,7,may,639,2,280,5,success,0
23447,41,blue-collar,1,3,married,M,11,secondary,no,424,yes,no,,cellular,good,7,may,83,5,-1,0,unknown,0
23448,33,admin.,1,1,married,M,15,secondary,no,543,yes,no,84,cellular,critical,7,may,244,2,-1,0,unknown,0
23449,28,self-employed,1,2,single,M,10,unknown,no,75,yes,no,88,cellular,very good,7,may,245,3,-1,0,unknown,0
23450,54,blue-collar,0,4,divorced,F,1,secondary,no,1145,yes,no,87,cellular,good,7,may,178,3,-1,0,unknown,0
23451,,technician,0,1,divorced,M,14,secondary,no,411,yes,no,87,cellular,good,7,may,17,2,-1,0,unknown,0
23452,36,housemaid,0,4,married,M,19,secondary,no,556,yes,no,93,cellular,poor,7,may,35,3,-1,0,unknown,0
23453,46,entrepreneur,1,1,married,M,16,tertiary,no,193,yes,no,87,cellular,very good,7,may,201,8,-1,0,unknown,0
23454,42,blue-collar,0,2,married,F,12,primary,no,0,yes,yes,87,cellular,good,7,may,209,2,-1,0,unknown,0
23455,38,technician,1,2,married,M,12,secondary,no,2000,yes,no,49,cellular,very good,7,may,198,2,-1,0,unknown,0
23456,34,admin.,0,3,,M,15,secondary,no,48,yes,no,88,cellular,very good,7,may,1806,2,287,3,other,1
23457,34,technician,1,4,single,M,12,secondary,no,105,yes,no,84,cellular,good,7,may,146,2,171,3,failure,0
23458,31,admin.,1,2,married,F,13,secondary,no,799,yes,no,87,cellular,critical,7,may,556,3,-1,0,unknown,0
23459,31,technician,0,1,single,F,13,unknown,no,460,yes,no,95,unknown,good,7,may,189,2,-1,0,unknown,0
23460,26,housemaid,0,2,married,M,11,secondary,no,13,yes,no,90,unknown,critical,7,may,132,2,293,1,other,0
23461,51,management,1,4,married,F,11,unknown,no,1854,yes,yes,95,cellular,good,7,may,166,3,338,2,failure,0
23462,53,blue-collar,0,3,married,F,11,primary,no,2144,yes,no,52,cellular,poor,7,may,217,2,342,1,failure,0
23463,49,blue-collar,0,1,single,M,17,primary,no,2146,yes,no,84,unknown,good,7,may,1516,2,353,2,other,1
23464,56,entrepreneur,1,1,married,M,7,unknown,no,16125,no,no,79,telephone,very good,7,may,202,2,167,1,failure,0
23465,39,blue-collar,0,1,married,M,14,secondary,no,660,yes,yes,63,cellular,poor,7,may,93,4,168,3,failure,0
23466,38,blue-collar,1,1,single,M,14,unknown,no,0,yes,no,92,cellular,poor,7,may,350,2,-1,0,unknown,0
23467,33,unknown,1,2,married,F,17,primary,no,50,yes,no,86,cellular,critical,7,may,246,2,-1,0,unknown,0
23468,29,blue-collar,0,1,married,F,12,unknown,no,-20,yes,no,73,cellular,critical,7,may,140,3,-1,0,unknown,0
23469,31,blue-collar,0,4,married,F,15,unknown,no,1664,yes,no,94,cellular,good,7,may,603,2,17,2,failure,0
23470,44,unknown,0,3,married,F,18,unknown,no,11757,no,no,53,cellular,very good,7,may,152,2,-1,0,unknown,0
23471,38,blue-collar,0,3,divorced,F,2,secondary,no,595,yes,no,90,unknown,good,7,may,245,3,-1,0,unknown,0
23472,,blue-collar,0,2,married,F,7,secondary,no,1255,yes,yes,90,cellular,critical,7,may,300,2,-1,0,unknown,0
23473,32,management,1,3,divorced,M,14,tertiary,yes,-277,yes,no,87,cellular,critical,7,may,196,3,-1,0,unknown,0
23474,33,technician,0,1,single,F,14,secondary,no,5214,yes,no,78,cellular,very good,7,may,293,2,-1,0,unknown,0
23475,42,unemployed,0,2,married,M,13,secondary,no,356,yes,no,86,cellular,poor,7,may,787,3,356,2,failure,1
23476,37,blue-collar,1,0,married,M,3,secondary,no,740,yes,no,87,cellular,good,7,may,434,3,342,2,failure,0
23477,55,retired,0,4,married,M,14,secondary,no,1,yes,no,83,telephone,good,7,may,79,2,360,6,other,0
23478,32,entrepreneur,0,2,married,M,18,tertiary,no,0,yes,no,94,cellular,verygood,7,may,388,2,349,2,failure,0
23479,50,management,0,2,married,F,10,unknown,no,1174,yes,no,84,cellular,very good,7,may,128,2,-1,0,unknown,0
23480,45,technician,0,4,married,F,11,secondary,no,1240,no,no,79,cellular,critical,7,may,269,2,-1,0,unknown,0
23481,,technician,1,2,,M,3,tertiary,no,2626,yes,yes,91,cellular,critical,7,may,217,2,351,2,other,0
23482,32,blue-collar,1,0,single,M,11,unknown,no,3014,yes,no,92,cellular,critical,7,may,291,2,-1,0,unknown,0
23483,40,admin.,1,0,married,M,13,unknown,no,168,yes,no,88,cellular,good,7,may,249,2,169,1,failure,0
23484,38,unknown,1,2,married,F,14,unknown,no,1134,yes,no,84,cellular,critical,7,may,249,4,332,3,failure,0
23485,36,management,1,3,divorced,M,10,unknown,no,-252,yes,no,52,cellular,very good,7,may,235,2,293,1,other,0
23486,55,management,0,1,divorced,F,15,tertiary,no,608,yes,no,92,cellular,poor,7,may,161,2,-1,0,unknown,0
23487,,management,1,0,married,M,15,tertiary,no,591,yes,no,92,cellular,poor,7,may,181,2,255,5,failure,0
23488,39,services,0,4,single,F,3,secondary,no,1163,yes,no,94,cellular,good,7,may,432,3,363,2,other,0
23489,39,blue-collar,1,2,married,M,13,secondary,no,62,yes,no,95,cellular,very good,7,may,877,3,-1,0,unknown,1
23490,33,technician,0,0,married,F,12,secondary,no,348,yes,no,93,unknown,very good,7,may,263,2,294,1,success,0
23491,31,unknown,0,4,single,M,15,secondary,no,1192,yes,no,84,cellular,good,7,may,156,2,349,2,other,0
23492,24,services,1,4,single,M,15,secondary,no,638,yes,yes,55,cellular,very good,7,may,792,3,-1,0,unknown,1
23493,,unknown,1,2,divorced,M,13,secondary,no,-154,yes,no,78,cellular,good,7,may,215,2,294,1,failure,0
23494,30,unknown,0,4,single,F,14,tertiary,no,3086,yes,no,93,cellular,good,7,may,84,3,168,1,failure,0
23495,43,services,1,3,single,F,11,secondary,no,37,yes,no,86,cellular,good,7,may,329,2,-1,0,unknown,0
23496,33,technician,0,4,divorced,F,12,tertiary,no,2558,no,no,72,cellular,good,7,may,680,2,367,2,failure,0
23497,35,blue-collar,0,0,married,M,12,secondary,no,848,yes,no,84,unknown,critical,7,may,174,3,366,2,failure,0
23498,29,self-employed,0,4,married,F,4,tertiary,no,0,yes,no,83,cellular,poor,7,may,253,2,302,1,failure,0
23499,33,blue-collar,1,0,married,F,13,secondary,no,1221,yes,no,,cellular,critical,7,may,127,6,-1,0,unknown,0
23500,27,technician,0,3,married,F,11,secondary,no,130,yes,no,86,cellular,very good,7,may,265,3,-1,0,unknown,0
23501,27,housemaid,0,2,single,M,13,tertiary,no,979,yes,no,84,cellular,very good,7,may,272,4,357,1,other,0
23502,45,services,1,1,divorced,M,13,secondary,no,608,yes,yes,79,cellular,very good,7,may,1135,3,323,30,failure,1
23503,32,services,0,1,single,F,16,secondary,no,1274,yes,no,93,cellular,good,7,may,239,2,-1,0,unknown,0
23504,48,management,0,4,married,M,16,tertiary,no,60,no,no,88,telephone,critical,7,may,376,2,339,7,failure,0
23505,32,admin.,1,1,single,M,12,secondary,no,626,yes,no,90,cellular,verygood,7,may,324,2,351,1,failure,0
23506,32,admin.,1,4,married,M,16,unknown,no,516,yes,no,,cellular,good,7,may,20,8,-1,0,unknown,0
23507,43,admin.,1,3,divorced,M,15,secondary,no,146,yes,no,,cellular,verygood,7,may,274,3,358,2,failure,0
23508,,management,0,0,married,M,14,tertiary,no,0,yes,yes,,cellular,good,7,may,541,3,343,5,failure,0
23509,58,entrepreneur,1,1,single,M,17,tertiary,no,229,yes,no,84,cellular,very good,7,may,162,7,-1,0,unknown,0
23510,25,unknown,1,2,single,M,11,secondary,no,933,yes,no,93,cellular,very good,7,may,463,2,-1,0,unknown,0
23511,43,unknown,0,4,married,F,14,primary,no,823,yes,no,81,telephone,critical,7,may,174,12,-1,0,unknown,0
23512,25,technician,0,3,divorced,F,2,unknown,no,2317,yes,no,87,cellular,Poor,7,may,273,4,-1,0,unknown,0
23513,33,services,1,2,married,F,9,secondary,no,0,yes,yes,85,cellular,very good,7,may,172,2,-1,0,unknown,0
23514,46,retired,1,3,married,M,13,primary,no,-35,yes,no,81,cellular,verygood,7,may,304,3,-1,0,unknown,0
23515,50,blue-collar,1,1,married,M,12,secondary,no,26,yes,no,,cellular,very good,7,may,245,5,366,2,failure,0
23516,38,services,1,4,married,M,12,tertiary,no,563,yes,no,53,cellular,good,7,may,251,2,-1,0,unknown,0
23517,39,services,1,2,single,F,17,secondary,no,403,yes,no,85,cellular,good,7,may,1262,3,-1,0,unknown,1
23518,46,technician,1,2,married,F,4,secondary,no,-408,yes,yes,83,telephone,verygood,7,may,138,4,286,1,other,0
23519,51,blue-collar,0,0,married,F,18,unknown,no,0,yes,no,84,telephone,critical,7,may,10,4,-1,0,unknown,0
23520,53,blue-collar,0,4,married,M,10,secondary,no,0,yes,no,88,cellular,good,7,may,407,2,-1,0,unknown,0
23521,27,unknown,1,3,married,F,14,secondary,yes,-584,yes,no,86,cellular,poor,7,may,411,2,-1,0,unknown,0
23522,54,blue-collar,0,1,married,M,13,secondary,no,1223,yes,no,88,cellular,good,7,may,369,1,-1,0,unknown,0
23523,52,management,0,4,married,F,11,tertiary,no,249,yes,yes,46,unknown,good,7,may,100,1,-1,0,unknown,0
23524,27,blue-collar,1,3,single,F,13,secondary,no,185,yes,no,88,cellular,critical,7,may,212,1,-1,0,unknown,0
23525,41,management,0,1,married,M,13,tertiary,no,11103,yes,no,88,telephone,very good,7,may,55,1,-1,0,unknown,0
23526,28,admin.,1,4,single,M,18,secondary,no,26,yes,no,92,cellular,critical,7,may,227,2,-1,0,unknown,0
23527,,technician,0,2,divorced,F,2,unknown,no,3271,no,no,82,cellular,very good,7,may,388,2,-1,0,unknown,0
23528,33,technician,0,0,,F,11,secondary,no,781,yes,no,55,cellular,very good,7,may,201,1,-1,0,unknown,0
23529,29,technician,0,3,single,F,16,secondary,no,281,yes,no,90,cellular,good,7,may,340,1,-1,0,unknown,0
23530,26,technician,1,1,married,M,15,secondary,no,518,yes,no,85,cellular,very good,7,may,189,3,-1,0,unknown,0
23531,28,services,0,1,single,F,4,secondary,no,805,yes,no,85,cellular,good,7,may,148,5,336,7,other,0
23532,49,blue-collar,0,2,married,M,11,primary,no,762,yes,no,83,cellular,very good,7,may,373,2,360,4,failure,0
23533,47,services,1,1,married,F,16,unknown,no,1269,yes,no,87,cellular,very good,7,may,181,1,253,6,other,0
23534,38,blue-collar,1,2,married,F,17,secondary,no,117,yes,no,93,cellular,critical,7,may,54,1,337,1,failure,0
23535,37,services,1,3,,F,11,secondary,no,4760,yes,no,86,cellular,very good,8,may,182,2,169,2,failure,0
23536,,blue-collar,0,3,divorced,F,16,secondary,no,169,yes,no,91,unknown,poor,8,may,141,2,-1,0,unknown,0
23537,44,technician,1,1,,F,13,secondary,no,135,yes,no,84,cellular,critical,8,may,262,3,-1,0,unknown,0
23538,40,unknown,1,4,divorced,F,8,unknown,no,-607,yes,no,81,cellular,very good,8,may,328,2,353,2,failure,0
23539,43,management,1,0,,M,14,tertiary,no,9,yes,no,44,telephone,very good,8,may,142,3,358,3,failure,0
23540,42,entrepreneur,0,3,married,F,14,primary,no,319,yes,no,74,telephone,poor,8,may,17,9,-1,0,unknown,0
23541,57,management,1,1,divorced,F,13,tertiary,no,52,yes,no,93,unknown,very good,8,may,40,3,359,8,other,0
23542,29,admin.,0,3,married,F,15,unknown,no,500,yes,no,83,cellular,good,8,may,8,8,-1,0,unknown,0
23543,34,unemployed,0,3,married,F,4,secondary,no,1243,yes,yes,96,cellular,good,8,may,157,4,-1,0,unknown,0
23544,56,blue-collar,0,1,married,M,14,secondary,no,1255,yes,no,88,telephone,Poor,8,may,145,1,-1,0,unknown,0
23545,25,technician,1,2,,F,15,secondary,no,50,yes,no,93,cellular,very good,8,may,191,1,-1,0,unknown,0
23546,33,blue-collar,1,0,married,F,14,primary,no,245,yes,yes,86,cellular,very good,8,may,253,3,-1,0,unknown,0
23547,43,blue-collar,1,3,married,M,12,secondary,no,0,yes,no,93,unknown,critical,8,may,440,1,-1,0,unknown,0
23548,31,management,0,1,married,F,11,tertiary,no,-181,yes,no,,cellular,critical,8,may,127,1,170,2,failure,0
23549,39,admin.,1,4,single,F,13,unknown,no,2749,yes,no,86,cellular,very good,8,may,104,1,170,1,failure,0
23550,42,blue-collar,0,0,married,M,10,unknown,no,608,yes,no,70,cellular,very good,8,may,67,2,-1,0,unknown,0
23551,31,self-employed,0,0,single,F,13,unknown,no,7118,yes,no,88,unknown,very good,8,may,795,6,170,3,failure,0
23552,,unknown,0,3,divorced,F,19,secondary,no,1029,yes,no,,cellular,good,8,may,165,1,-1,0,unknown,0
23553,37,blue-collar,0,1,married,F,17,primary,no,120,yes,no,76,cellular,good,8,may,80,4,358,1,other,0
23554,41,blue-collar,0,2,married,M,13,secondary,no,2039,yes,no,85,cellular,critical,8,may,729,1,-1,0,unknown,1
23555,42,management,1,3,divorced,F,16,tertiary,no,357,yes,no,54,cellular,poor,8,may,39,1,-1,0,unknown,0
23556,29,admin.,0,4,divorced,F,18,secondary,no,883,no,yes,84,cellular,poor,8,may,85,1,-1,0,unknown,0
23557,53,technician,1,2,married,F,15,tertiary,no,7,no,yes,84,cellular,critical,8,may,57,1,368,1,failure,0
23558,53,technician,0,0,divorced,F,15,unknown,no,629,yes,no,91,cellular,critical,8,may,298,1,-1,0,unknown,0
23559,48,management,1,4,single,M,13,tertiary,no,0,yes,yes,85,unknown,poor,8,may,76,1,-1,0,unknown,0
23560,,management,0,0,single,M,17,tertiary,no,277,yes,no,88,cellular,verygood,8,may,166,1,42,1,other,0
23561,41,admin.,1,1,divorced,F,16,secondary,no,639,yes,no,,cellular,very good,8,may,88,1,-1,0,unknown,0
23562,39,unknown,1,1,married,F,16,tertiary,no,3518,yes,no,84,cellular,good,8,may,440,1,-1,0,unknown,0
23563,32,technician,0,2,,F,17,secondary,no,56,yes,no,78,cellular,critical,8,may,126,1,359,5,other,0
23564,40,self-employed,0,1,married,M,17,unknown,no,167,yes,yes,61,cellular,good,8,may,380,4,295,1,failure,0
23565,57,services,0,1,married,M,3,secondary,no,68,yes,no,92,cellular,good,8,may,65,2,-1,0,unknown,0
23566,45,services,0,1,,M,10,secondary,no,770,yes,no,88,cellular,good,8,may,114,1,-1,0,unknown,0
23567,45,management,1,4,married,F,14,secondary,no,458,yes,no,94,cellular,critical,8,may,181,3,-1,0,unknown,0
23568,56,admin.,0,1,divorced,F,15,unknown,no,789,yes,no,,cellular,critical,8,may,1022,1,360,2,failure,0
23569,56,technician,1,1,married,M,13,secondary,no,2313,yes,no,,cellular,critical,8,may,293,3,364,2,failure,0
23570,34,technician,0,1,married,F,16,secondary,no,1234,yes,no,88,cellular,critical,8,may,106,1,288,6,failure,0
23571,33,blue-collar,1,3,married,F,15,unknown,no,0,no,no,78,cellular,very good,8,may,174,1,-1,0,unknown,0
23572,43,blue-collar,0,0,married,M,18,secondary,no,2,yes,yes,95,cellular,good,8,may,7,5,-1,0,unknown,0
23573,43,technician,1,3,married,M,12,secondary,no,-330,yes,yes,81,cellular,very good,8,may,105,1,-1,0,unknown,0
23574,33,technician,0,4,,F,4,tertiary,no,0,yes,no,84,cellular,Poor,8,may,206,1,-1,0,unknown,0
23575,34,management,1,2,single,F,13,tertiary,no,5945,yes,no,85,cellular,poor,8,may,285,1,170,1,failure,0
23576,39,services,1,1,married,F,11,secondary,no,100,yes,no,81,cellular,critical,8,may,132,1,-1,0,unknown,0
23577,42,blue-collar,1,4,divorced,M,13,primary,no,28,yes,no,94,unknown,critical,8,may,213,5,-1,0,unknown,0
23578,30,blue-collar,1,3,married,M,14,secondary,no,194,yes,no,93,cellular,verygood,8,may,475,3,-1,0,unknown,0
23579,31,technician,0,3,single,M,15,secondary,no,106,yes,no,86,cellular,very good,8,may,94,1,-1,0,unknown,0
23580,49,technician,0,3,married,M,8,tertiary,no,-129,yes,no,86,cellular,critical,8,may,240,1,-1,0,unknown,0
23581,40,admin.,0,2,divorced,M,18,secondary,no,2679,yes,yes,77,cellular,poor,8,may,122,1,350,1,failure,0
23582,39,admin.,0,1,single,F,16,secondary,no,1965,yes,no,87,cellular,good,8,may,247,1,-1,0,unknown,0
23583,56,management,0,1,married,M,16,tertiary,no,73,yes,no,92,cellular,critical,8,may,122,1,368,2,failure,0
23584,41,blue-collar,1,4,divorced,M,15,secondary,no,-274,yes,no,81,cellular,critical,8,may,279,1,-1,0,unknown,0
23585,32,unemployed,0,4,single,F,15,secondary,no,747,yes,no,83,cellular,very good,8,may,130,2,-1,0,unknown,0
23586,34,management,0,4,single,M,14,tertiary,no,220,yes,no,84,telephone,good,8,may,63,1,-1,0,unknown,0
23587,32,technician,1,2,married,F,18,secondary,no,0,yes,no,57,cellular,good,8,may,77,2,-1,0,unknown,0
23588,,blue-collar,0,1,married,M,15,primary,no,0,yes,no,88,cellular,very good,8,may,265,1,290,2,failure,0
23589,48,management,0,2,divorced,F,13,tertiary,no,313,no,no,52,cellular,critical,8,may,208,1,-1,0,unknown,0
23590,51,admin.,0,2,divorced,F,15,secondary,no,74,yes,no,50,cellular,verygood,8,may,74,2,287,2,failure,0
23591,58,technician,1,2,married,M,16,secondary,no,950,yes,no,72,cellular,very good,8,may,49,1,303,1,failure,0
23592,40,management,0,1,single,F,10,primary,no,259,yes,no,74,cellular,very good,8,may,70,1,-1,0,unknown,0
23593,35,blue-collar,0,2,married,M,14,secondary,no,156,yes,no,,cellular,critical,8,may,302,1,283,3,failure,0
23594,31,technician,1,4,single,M,17,secondary,no,-423,yes,no,91,cellular,very good,8,may,103,6,-1,0,unknown,0
23595,38,entrepreneur,1,4,married,M,13,primary,no,350,yes,no,50,unknown,very good,8,may,75,1,-1,0,unknown,0
23596,48,unknown,1,2,divorced,F,17,tertiary,no,84,yes,no,88,cellular,very good,8,may,14,5,364,5,failure,0
23597,36,services,1,3,married,F,16,secondary,no,-182,yes,yes,83,cellular,good,8,may,19,6,304,11,other,0
23598,31,blue-collar,1,3,married,F,12,secondary,no,8,yes,no,94,cellular,good,8,may,98,2,170,1,failure,0
23599,50,technician,1,3,married,F,5,secondary,no,20,yes,no,89,cellular,good,8,may,57,1,303,1,failure,0
23600,41,blue-collar,0,2,married,F,11,primary,no,1428,yes,yes,91,cellular,very good,8,may,182,1,-1,0,unknown,0
23601,44,technician,1,0,married,F,14,secondary,no,533,yes,no,78,cellular,critical,8,may,153,4,171,3,failure,0
